Year,AC_Number,Constituency_Name,District,Candidate,Party,Party_Abbrev,Prev_Winner_Candidate,Prev_Winner_Party,Candidate_Is_Incumbent,Party_Is_Incumbent,Open_Seat,Criminal_Cases,Has_Criminal_Cases,Declared_Serious_Criminal_Cases,Serious_Criminal_Cases,MyNeta_Candidate_ID,Criminal_Cases_Source,Serious_Criminal_Cases_Source,Facebook_Followers,X_Followers,Instagram_Followers,YouTube_Subscribers,Google_Trends_Index,Social_Followers_Total,Social_Followers_Log1p,Social_Profile_Available,Social_Traction_Source
2021,245,Para,Puruliya,Nadiar Chand Bouri,Bharatiya Janta Party,BJP,Umapada Bauri,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,212,Patashpur,Purba Medinipur,Uttam Barik,All India Trinamool Congress,AITC,Jyotirmoy Kar,TMC,0,0,0,4,1,1,1,130,MyNeta/ADR West Bengal 2021 declared criminal cases list,MyNeta/ADR West Bengal 2021 serious criminal cases list,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,130,Patharpratima,South  Twenty Four Parganas,Samir Kumar Jana,All India Trinamool Congress,AITC,Samir Kumar Jana,TMC,1,0,0,2,1,1,1,255,MyNeta/ADR West Bengal 2021 declared criminal cases list,MyNeta/ADR West Bengal 2021 serious criminal cases list,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,27,Phansidewa,Darjiling,Durga Murmu,Bharatiya Janta Party,BJP,Sunil Chandra Tirkey,INC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,227,Pingla,Paschim Medinipur,Ajit Maity,All India Trinamool Congress,AITC,Saumen Kumar Mahapatra,TMC,0,0,0,1,1,0,0,280,MyNeta/ADR West Bengal 2021 declared criminal cases list,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,268,Purbasthali Dakshin,Barddhaman,Swapan Debnath,All India Trinamool Congress,AITC,Swapan Debnath,TMC,1,0,0,1,1,1,1,1561,MyNeta/ADR West Bengal 2021 declared criminal cases list,MyNeta/ADR West Bengal 2021 serious criminal cases list,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,269,Purbasthali Uttar,Barddhaman,Tapan Chatterjee,All India Trinamool Congress,AITC,Pradip Kumar Saha,CPI(M),0,0,0,3,1,1,1,1567,MyNeta/ADR West Bengal 2021 declared criminal cases list,MyNeta/ADR West Bengal 2021 serious criminal cases list,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,199,Pursurah,Hugli,Biman Ghosh,Bharatiya Janta Party,BJP,M. Nuruzzaman,TMC,0,0,0,2,1,1,1,538,MyNeta/ADR West Bengal 2021 declared criminal cases list,MyNeta/ADR West Bengal 2021 serious criminal cases list,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,242,Purulia,Puruliya,Sudip Kumar Mukherjee,Bharatiya Janta Party,BJP,Sudip Kumar Mukherjee,INC,1,0,0,3,1,0,0,211,MyNeta/ADR West Bengal 2021 declared criminal cases list,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,59,Raghunathganj,Murshidabad,Akhruzzaman,All India Trinamool Congress,AITC,Akhruzzaman,INC,1,0,0,1,1,0,0,1749,MyNeta/ADR West Bengal 2021 declared criminal cases list,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,246,Raghunathpur,Puruliya,Vivekananda Bauri,Bharatiya Janta Party,BJP,Purna Chandra Bauri,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,134,Raidighi,South  Twenty Four Parganas,Aloke Jaldata,All India Trinamool Congress,AITC,Debasree Roy,TMC,0,0,0,1,1,1,1,454,MyNeta/ADR West Bengal 2021 declared criminal cases list,MyNeta/ADR West Bengal 2021 serious criminal cases list,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,35,Raiganj,Uttar Dinajpur,Krishna Kalyani,Bharatiya Janta Party,BJP,Mohit Sengupta,INC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,261,Raina,Barddhaman,Shampa Dhara,All India Trinamool Congress,AITC,Nepal Ghorui,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,250,Raipur,Bankura,Mrityunjoy Murmu,All India Trinamool Congress,AITC,Birendra Nath Tudu,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,117,Rajarhat  Gopalpur,North Twenty Four Parganas,Aditi Munshi,All India Trinamool Congress,AITC,Purnendu Basu,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,115,Rajarhat New Town,North Twenty Four Parganas,Tapash Chatterjee,All India Trinamool Congress,AITC,Sabyasachi Dutta,TMC,0,0,0,2,1,1,1,1131,MyNeta/ADR West Bengal 2021 declared criminal cases list,MyNeta/ADR West Bengal 2021 serious criminal cases list,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,18,Rajganj,Jalpaiguri,Khageswar Roy,All India Trinamool Congress,AITC,Khageswar Roy,AITC,1,1,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,217,Ramnagar,Purba Medinipur,Akhil Giri,All India Trinamool Congress,AITC,Akhil Giri,TMC,1,0,0,1,1,1,1,72,MyNeta/ADR West Bengal 2021 declared criminal cases list,MyNeta/ADR West Bengal 2021 serious criminal cases list,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,291,Rampurhat,Birbhum,Asish Banerjee,All India Trinamool Congress,AITC,Asish Banerjee,TMC,1,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,90,Ranaghat Dakshin,Nadia,Mukut Mani Adhikari,Bharatiya Janta Party,BJP,Rama Biswas,CPI(M),0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,87,Ranaghat Uttar Paschim,Nadia,Parthasarathi Chatterjee,Bharatiya Janta Party,BJP,Sankar Singha,INC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,89,Ranaghat Uttar Purba,Nadia,Ashim Biswas,Bharatiya Janta Party,BJP,Samir Kumar Poddar,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,249,Ranibandh,Bankura,Jyotsna Mandi,All India Trinamool Congress,AITC,Jyotsna Mandi,TMC,1,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,278,Raniganj,Barddhaman,Tapas Banerjee,All India Trinamool Congress,AITC,Runu Dutta,CPI(M),0,0,0,7,1,1,1,1856,MyNeta/ADR West Bengal 2021 declared criminal cases list,MyNeta/ADR West Bengal 2021 serious criminal cases list,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,63,Raninagar,Murshidabad,Abdul Soumik Hossain,All India Trinamool Congress,AITC,Firoza Begam,INC,0,0,0,2,1,1,1,1785,MyNeta/ADR West Bengal 2021 declared criminal cases list,MyNeta/ADR West Bengal 2021 serious criminal cases list,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,160,Rashbehari,Kolkata,Debasish Kumar,All India Trinamool Congress,AITC,Sobhandeb Chattopadhyay,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,48,Ratua,Maldah,Samar Mukherjee,All India Trinamool Congress,AITC,Samar Mukherjee,INC,1,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,70,Rejinagar,Murshidabad,Rabiul Alam Chowdhury,All India Trinamool Congress,AITC,Rabiul Alam Chowdhury,INC,1,0,0,1,1,1,1,1941,MyNeta/ADR West Bengal 2021 declared criminal cases list,MyNeta/ADR West Bengal 2021 serious criminal cases list,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,226,Sabang,Paschim Medinipur,Manas Ranjan Bhunia,All India Trinamool Congress,AITC,Manas Bhunia,INC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,132,Sagar,South  Twenty Four Parganas,Bankim Chandra Hazra,All India Trinamool Congress,AITC,Bankim Chandra Hazra,TMC,1,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,60,Sagardighi,Murshidabad,Subrata Saha,All India Trinamool Congress,AITC,Subrata Saha,TMC,1,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,289,Sainthia,Birbhum,Nilabati Saha,All India Trinamool Congress,AITC,Nilabati Saha,TMC,1,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,234,Salboni,Paschim Medinipur,Srikanta Mahata,All India Trinamool Congress,AITC,Srikanta Mahata,TMC,1,0,0,3,1,1,1,81,MyNeta/ADR West Bengal 2021 declared criminal cases list,MyNeta/ADR West Bengal 2021 serious criminal cases list,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,247,Saltora,Bankura,Bauri Chandana,Bharatiya Janta Party,BJP,Swapan Bouri,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,56,Samserganj,Murshidabad,Amirul Islam,All India Trinamool Congress,AITC,Amirul Islam,TMC,1,0,0,3,1,1,1,1732,MyNeta/ADR West Bengal 2021 declared criminal cases list,MyNeta/ADR West Bengal 2021 serious criminal cases list,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,123,Sandeshkhali,North Twenty Four Parganas,Sukumar Mahata,All India Trinamool Congress,AITC,Sukumar Mahata,TMC,1,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,174,Sankrail,Haora,Priya Paul,All India Trinamool Congress,AITC,Sital Kumar Sardar,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,86,Santipur,Nadia,Jagannath Sarkar,Bharatiya Janta Party,BJP,Arindam Bhattacharya,INC,0,0,0,0,0,1,1,,Not listed by MyNeta/ADR as declaring criminal cases,MyNeta/ADR West Bengal 2021 serious criminal cases list,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,193,Saptagram,Hugli,Tapan Dasgupta,All India Trinamool Congress,AITC,Tapan Dasgupta,TMC,1,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,145,Satgachhia,South  Twenty Four Parganas,Mohan Chandra Naskar,All India Trinamool Congress,AITC,Sonali Guha,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,172,Shibpur,Haora,Manoj Tiwary,All India Trinamool Congress,AITC,Jatu Lahiri,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,166,Shyampukur,Kolkata,Dr. Shashi Panja,All India Trinamool Congress,AITC,Shashi Panja,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,179,Shyampur,Haora,Kalipada Mandal,All India Trinamool Congress,AITC,Kalipada Mandal,TMC,1,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,26,Siliguri,Darjiling,Sankar Ghosh,Bharatiya Janta Party,BJP,Ashok Bhattacharya,CPI(M),0,0,0,2,1,1,1,1024,MyNeta/ADR West Bengal 2021 declared criminal cases list,MyNeta/ADR West Bengal 2021 serious criminal cases list,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,188,Singur,Hugli,Becharam Manna,All India Trinamool Congress,AITC,Rabindranath Bhattacharya,TMC,0,0,0,0,0,1,1,,Not listed by MyNeta/ADR as declaring criminal cases,MyNeta/ADR West Bengal 2021 serious criminal cases list,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,6,Sitai,Koch Bihar,Jagadish Chandra Barma Basunia,All India Trinamool Congress,AITC,Jagadish Barma Basunia,AITC,0,1,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,5,Sitalkuchi,Koch Bihar,Baren Chandra Barman,Bharatiya Janta Party,BJP,Hiten Barman,AITC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,258,Sonamukhi,Bankura,Dibakar Gharami,Bharatiya Janta Party,BJP,Ajit Ray,CPI(M),0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,147,Sonarpur Dakshin,South  Twenty Four Parganas,Arundhuti Maitra (LOVELY),All India Trinamool Congress,AITC,Jiban Mukhopadhyay,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,151,Sonarpur Uttar,South  Twenty Four Parganas,Firdousi Begum,All India Trinamool Congress,AITC,Firdousi Begum,TMC,1,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,186,Sreerampur,Hugli,Dr. Sudipto Roy,All India Trinamool Congress,AITC,Sudipto Roy,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,53,Sujapur,Maldah,Md Abdul Ghani,All India Trinamool Congress,AITC,Isha Khan Choudhury,INC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,285,Suri,Birbhum,Bikash Roychoudhury,All India Trinamool Congress,AITC,Asok Kumar Chattopadhyay,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,57,Suti,Murshidabad,Emani Biswas,All India Trinamool Congress,AITC,Humayun Reza,INC,0,0,0,1,1,1,1,1736,MyNeta/ADR West Bengal 2021 declared criminal cases list,MyNeta/ADR West Bengal 2021 serious criminal cases list,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,98,Swarupnagar,North Twenty Four Parganas,Bina Mondal,All India Trinamool Congress,AITC,Bina Mandal,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,251,Taldangra,Bankura,Arup Chakraborty,All India Trinamool Congress,AITC,Samir Chakraborty,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,203,Tamluk,Purba Medinipur,Saumen Kumar Mahapatra,All India Trinamool Congress,AITC,Ashok Dinda,CPI,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,40,Tapan,Dakshin Dinajpur,Budhrai Tudu,Bharatiya Janta Party,BJP,Bachchu Hansda,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,198,Tarakeswar,Hugli,Ramendu Sinharay,All India Trinamool Congress,AITC,Rachhpal Singh,TMC,0,0,0,4,1,1,1,441,MyNeta/ADR West Bengal 2021 declared criminal cases list,MyNeta/ADR West Bengal 2021 serious criminal cases list,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,78,Tehatta,Nadia,Tapas Kumar Saha,All India Trinamool Congress,AITC,Gouri Sankar Dutta,TMC,0,0,0,1,1,0,0,1306,MyNeta/ADR West Bengal 2021 declared criminal cases list,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,152,Tollyganj,South  Twenty Four Parganas,Aroop Biswas,All India Trinamool Congress,AITC,Aroop Biswas,TMC,1,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,9,Tufanganj,Koch Bihar,Malati Rava Roy,Bharatiya Janta Party,BJP,Fazal Karim Miah,AITC,0,0,0,9,1,1,1,987,MyNeta/ADR West Bengal 2021 declared criminal cases list,MyNeta/ADR West Bengal 2021 serious criminal cases list,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,182,Udaynarayanpur,Haora,Samir Kumar Panja,All India Trinamool Congress,AITC,Samir Kumar Panja,TMC,1,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,178,Uluberia Dakshin,Haora,Pulak Roy,All India Trinamool Congress,AITC,Pulak Roy,TMC,1,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,176,Uluberia Purba,Haora,Bidesh Ranjan Bose,All India Trinamool Congress,AITC,Haider Aziz Safwi,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,177,Uluberia Uttar,Haora,Dr. Nirmal Maji,All India Trinamool Congress,AITC,Dr. Nirmal Maji,TMC,1,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,185,Uttarpara,Hugli,Kanchan Mullick,All India Trinamool Congress,AITC,Prabir Kumar Ghosal,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
